Seed,n,m,eps,gamma,Iterationen,Zeit [s],Marginalfehler,Kostendifferenz,Kosten Newton,Kosten Simplex
0,256,256,1,5e-10,414,1.7340419001411647,3.366675149600595e-08,0.0002963561700344286,2.5256743541493796,2.525970710319414
1,256,256,1,5e-10,505,2.285020099952817,6.374731026728697e-08,0.0013980402021545046,6.81386658370484,6.8152646239069945
2,256,256,1,5e-10,359,1.5707612000405788,1.9793701335965586e-08,9.493042807218188e-05,2.4944613075646105,2.4945562379926827
3,256,256,1,5e-10,484,2.0677434001117945,3.064026899476241e-08,0.00031751596253037917,2.9305607363015795,2.93087825226411
4,256,256,1,5e-10,563,2.72108789999038,6.37474069226096e-08,0.0013980300588736227,6.438112256831087,6.439510286889961
5,256,256,1,5e-10,401,1.839515500003472,2.5125202062978302e-08,0.00018638017448902033,2.160247385902656,2.160433766077145
6,256,256,1,5e-10,412,2.256040600128472,3.727895689972088e-08,0.00028729103939717504,3.9468921994360358,3.947179490475433
7,256,256,1,5e-10,442,2.000110999913886,3.166828088652096e-08,0.0003319084740573963,3.9436198327355987,3.943951741209656
8,256,256,1,5e-10,437,1.8590049999766052,2.5718327981150146e-08,0.00028851566342424917,2.040483244403667,2.0407717600670914
9,256,256,1,5e-10,434,1.9665795001201332,3.953541469377264e-08,0.0002774078373652955,3.775885451481699,3.776162859319064
0,256,256,1,1e-10,435,1.9553988999687135,6.733359090779767e-09,5.927130597260799e-05,2.5259114390134414,2.525970710319414
1,256,256,1,1e-10,503,2.5289352000690997,1.2749455439303725e-08,0.00027960803435789217,6.814985015872637,6.8152646239069945
2,256,256,1,1e-10,368,1.6748160000424832,3.9587306679272904e-09,1.8986089993511257e-05,2.494537251902689,2.4945562379926827
3,256,256,1,1e-10,471,2.1655764000024647,6.1280722779208374e-09,6.350320866488346e-05,2.930814749055445,2.93087825226411
4,256,256,1,1e-10,526,2.5367964000906795,1.2749438407788638e-08,0.0002796060078757989,6.439230680882085,6.439510286889961
5,256,256,1,1e-10,404,1.9151913998648524,5.025049409565496e-09,3.727606197356792e-05,2.1603964900151715,2.160433766077145
6,256,256,1,1e-10,400,1.9179771000053734,7.455772977303654e-09,5.745821006808427e-05,3.947122032265365,3.947179490475433
7,256,256,1,1e-10,441,2.143019799841568,6.3336877964559335e-09,6.638170324801962e-05,3.943885359506408,3.943951741209656
8,256,256,1,1e-10,418,2.035000199917704,5.143689099651461e-09,5.7703191742142224e-05,2.0407140568753492,2.0407717600670914
9,256,256,1,1e-10,394,2.046169500099495,7.907054318592732e-09,5.548157979351487e-05,3.7761073777392706,3.776162859319064
0,256,256,1,5e-11,433,2.1059259998146445,3.3666939219106906e-09,2.9635657599058618e-05,2.525941074661815,2.525970710319414
1,256,256,1,5e-11,502,2.6626653999555856,6.37475023115841e-09,0.0001398040110167642,6.815124819895978,6.8152646239069945
2,256,256,1,5e-11,369,1.814766800031066,1.9793670882027603e-09,9.493045724617843e-06,2.494546744946958,2.4945562379926827
3,256,256,1,5e-11,468,2.388742099981755,3.0640300491729987e-09,3.175160219637263e-05,2.9308465006619135,2.93087825226411
4,256,256,1,5e-11,500,2.626843900186941,6.374723705501739e-09,0.00013980301828908637,6.439370483871672,6.439510286889961
